"target_end_date","location","value","target_variable","model"
1998-10-04,"hhs6",0.0215988641641352,"inc wili","observed data"
1998-10-04,"hhs7",0.710323221319275,"inc wili","observed data"
1998-10-04,"hhs8",0.785356097042802,"inc wili","observed data"
1998-10-04,"hhs9",2.31681779343759,"inc wili","observed data"
1998-10-04,"nat",1.57732655383659,"inc wili","observed data"
1998-10-11,"hhs1",0.587936304902014,"inc wili","observed data"
1998-10-11,"hhs10",0.961083509898216,"inc wili","observed data"
1998-10-11,"hhs2",8.58895705521472,"inc wili","observed data"
1998-10-11,"hhs3",0.524811185165724,"inc wili","observed data"
1998-10-11,"hhs4",0.766899999633415,"inc wili","observed data"
1998-10-11,"hhs5",0.9394639449431,"inc wili","observed data"
1998-10-11,"hhs6",0.0135214585955571,"inc wili","observed data"
1998-10-11,"hhs7",0.770373894824205,"inc wili","observed data"
1998-10-11,"hhs8",0.906388516451258,"inc wili","observed data"
1998-10-11,"hhs9",0.991727853243641,"inc wili","observed data"
1998-10-11,"nat",1.30879769279977,"inc wili","observed data"
1998-10-18,"hhs1",0.753741434714237,"inc wili","observed data"
1998-10-18,"hhs10",1.40848598935291,"inc wili","observed data"
1998-10-18,"hhs2",6.48464163822526,"inc wili","observed data"
1998-10-18,"hhs3",0.893250582206555,"inc wili","observed data"
1998-10-18,"hhs4",0.684018751467151,"inc wili","observed data"
1998-10-18,"hhs5",0.944095384090908,"inc wili","observed data"
1998-10-18,"hhs6",0.164406478793869,"inc wili","observed data"
1998-10-18,"hhs7",1.08264885268911,"inc wili","observed data"
1998-10-18,"hhs8",1.63675115218133,"inc wili","observed data"
1998-10-18,"hhs9",1.97878328649037,"inc wili","observed data"
1998-10-18,"nat",1.41744166079288,"inc wili","observed data"
1998-10-25,"hhs1",0.324336477269965,"inc wili","observed data"
1998-10-25,"hhs10",2.06571629703199,"inc wili","observed data"
1998-10-25,"hhs2",0,"inc wili","observed data"
1998-10-25,"hhs3",0.878580216061083,"inc wili","observed data"
1998-10-25,"hhs4",0.978253067030216,"inc wili","observed data"
1998-10-25,"hhs5",1.37564442927974,"inc wili","observed data"
1998-10-25,"hhs6",0.0918423689724828,"inc wili","observed data"
1998-10-25,"hhs7",1.74864200392496,"inc wili","observed data"
1998-10-25,"hhs8",1.20281048721441,"inc wili","observed data"
1998-10-25,"hhs9",2.58133480967662,"inc wili","observed data"
1998-10-25,"nat",1.18271629800184,"inc wili","observed data"
1998-11-01,"hhs1",0.619452656728001,"inc wili","observed data"
1998-11-01,"hhs10",0.68492568680684,"inc wili","observed data"
1998-11-01,"hhs2",10.958904109589,"inc wili","observed data"
1998-11-01,"hhs3",6.83435353961424,"inc wili","observed data"
1998-11-01,"hhs4",0.913245128377856,"inc wili","observed data"
1998-11-01,"hhs5",0.453579941422397,"inc wili","observed data"
1998-11-01,"hhs6",0.272294286448826,"inc wili","observed data"
1998-11-01,"hhs7",1.13399615527977,"inc wili","observed data"
1998-11-01,"hhs8",0.978450520554097,"inc wili","observed data"
1998-11-01,"hhs9",2.08839964150273,"inc wili","observed data"
1998-11-01,"nat",2.33431933494584,"inc wili","observed data"
1998-11-08,"hhs1",0.916337256533412,"inc wili","observed data"
1998-11-08,"hhs10",0.86239996840933,"inc wili","observed data"
1998-11-08,"hhs2",6.25,"inc wili","observed data"
1998-11-08,"hhs3",3.95313896353079,"inc wili","observed data"
1998-11-08,"hhs4",1.35008461290045,"inc wili","observed data"
1998-11-08,"hhs5",0.500004765739847,"inc wili","observed data"
1998-11-08,"hhs6",0.113875085291528,"inc wili","observed data"
1998-11-08,"hhs7",0.966882171377355,"inc wili","observed data"
1998-11-08,"hhs8",0.897025373158783,"inc wili","observed data"
